,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
32,D4SEVu4_Ko0,BLACKPINK,BLACKPINK THE GAME OST 'THE GIRLS' CELEBRATION PARTY,"[CELEBRATION PARTY] 

BLACKPINK THE GAME OST, 'THE GIRLS' is finally released! 
Celebration party for 'THE GIRLS' with BLACKPINK members! 

Witness the members' unique personalities through their M/V reactions and the fierce competitions to get discounts for Producers! 

Don't miss the special coupon 
- a gift for all Producers watching the party! 
We like the party so much~ 


How to watch ‘THE GIRLS’ M/V in BLACKPINK World!

 1) Download BLACKPINK THE GAME! 
🎉 Free Download Now! 
Google Play: https://bit.ly/3m4EXAp 
App Store: https://apple.co/42WYgfL 

2) Clear Schedule until Chapter 1, Stage 7!

3) BLACKPINK World opens!! 

4) As soon as you enter BLACKPINK World, you can listen to ‘THE GIRLS’. 
You can watch the music video with other users on the big screen in front of the stage at the plaza! 

BLACKPINK THE GAME OST, 'THE GIRLS' 드디어 공개! 

블랙핑크 멤버들과 함께 하는 'THE GIRLS' 축하 파티! 
블랙핑크 멤버들의 개성이 살아 있는 M/V 리액션, 게임 아이템 할인을 걸고 펼치는 그들만의 치열한 게임
- 축하파티를 시청하는 모든 프로듀서님들을 위한 특별 쿠폰 혜택까지! 

이 파티 너무 좋잖아~ 


BLACKPINK WORLD에서 M/V 보는 방법!
 
1) BLACKPINK THE GAME 다운로드! 
🎉 지금 무료다운로드! 
Google Play: https://bit.ly/3m4EXAp 
App Store: https://apple.co/42WYgfL 

2) 스케줄 1-7 챕터까지 클리어! 

3) BLACKPINK WORLD 오픈!!!!!!!! 

4) BLACKPINK WORLD 입장하는 순간 'THE GIRLS' 음원을 감상할 수 있어요! 
M/V를 더 생생히 즐기고 싶다면, 광장 내 무대 앞 전광판에서 다른 유저들과 함께 감상 가능! 

#BPTG #BLACKPINK #블랙핑크 #블랙핑크더게임 #blackpink_the_game #bptg_in_your_area #THE_GIRLS #BLACKPINK_THE_GAME_OST","['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', '지수 꽃', 'JISOO FLOWER', 'FLOWER', 'All Eyes On Me', 'JISOO All Eyes On Me', '지수 All Eyes On Me', 'JISOO ME', 'ME', '지수 FLOWER', 'JISOO 꽃']",2023-08-23T04:00:06Z,2900074,309132,,10558,PT43M35S,hd,true
33,Cwrl4XXuY_g,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] NEW JERSEY ENCORE HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #NEWJERSEY #ENCORE #YG,,2023-08-17T12:00:01Z,2373745,268602,,4136,PT32S,hd,false
34,gmfea80Eo8U,BLACKPINK,BLACKPINK 7th ANNIVERSARY PROJECTION EVENT RECAP VIDEO,#BLACKPINK #블랙핑크 #20230808 #BLACKPINK7thANNIVERSARY #7YEARSWITHBLINKS #YG,,2023-08-17T09:00:24Z,1226097,206591,,3008,PT45S,hd,false
35,baLouMhCMIc,BLACKPINK,BLACKPINK - 'Lovesick Girls' M/V HITS 700 MILLION VIEWS,#BLACKPINK #블랙핑크 #LovesickGirls #MV #700MILLION #YOUTUBE #YG,,2023-08-15T23:01:08Z,1420578,239882,,3600,PT21S,hd,false
36,7dv_GMB3oxo,BLACKPINK,BLACKPINK - 'Shut Down' M/V HITS 500 MILLION VIEWS,#BLACKPINK #블랙핑크 #ShutDown #MV #500MILLION #YOUTUBE #YG,,2023-08-13T07:12:37Z,1436316,190770,,3448,PT19S,hd,false
37,9c87NbLjH0I,BLACKPINK,BLACKPINK - 7th ANNIVERSARY,#BLACKPINK #블랙핑크 #20230808 #THEBLACKPINKQUIZ #BLACKPINK7thANNIVERSARY #7YEARSWITHBLINKS #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', '지수 꽃', 'JISOO FLOWER', 'FLOWER', 'All Eyes On Me', 'JISOO All Eyes On Me', '지수 All Eyes On Me', 'JISOO ME', 'ME', '지수 FLOWER', 'JISOO 꽃']",2023-08-08T11:00:04Z,6364379,781650,,38687,PT21M47S,hd,true
38,c7cj57Ts4fg,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] HANOI HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #HANOI #YG,,2023-08-04T12:00:01Z,1680662,233142,,3931,PT32S,hd,false
39,gWMC22gQqn8,BLACKPINK,BLACKPINK - 'Pink Venom' M/V HITS 700 MILLION VIEWS,#BLACKPINK #블랙핑크 #PinkVenom #MV #700MILLION #YOUTUBE #YG,,2023-08-04T03:54:23Z,1546537,229619,,2802,PT21S,hd,false
40,xhDXOgkqCNM,BLACKPINK,BLACKPINK - '뚜두뚜두 (DDU-DU DDU-DU)' M/V HITS 2.1 BILLION VIEWS,#BLACKPINK #블랙핑크 #DDU_DU_DDU_DU #뚜두뚜두 #MV #2_1BILLION #YOUTUBE #YG,,2023-07-30T07:34:14Z,2289146,295481,,4680,PT22S,hd,false
41,H7j9jY3WnrE,BLACKPINK,BLACKPINK - ‘B.P.M.’ Roll #29,#BLACKPINK #블랙핑크 #BPM #BORN_PINK_MEMORIES #Roll_29 #WORLD_TOUR #SYDNEY #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', '지수 꽃', 'JISOO FLOWER', 'FLOWER', 'All Eyes On Me', 'JISOO All Eyes On Me', '지수 All Eyes On Me', 'JISOO ME', 'ME', '지수 FLOWER', 'JISOO 꽃']",2023-07-28T09:00:20Z,2811222,190984,,9796,PT14M4S,hd,true
42,c-SMz9hiWZY,BLACKPINK,BLACKPINK - ‘B.P.M.’ Roll #28,#BLACKPINK #블랙핑크 #BPM #BORN_PINK_MEMORIES #Roll_28 #WORLD_TOUR #MELBOURNE #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', '지수 꽃', 'JISOO FLOWER', 'FLOWER', 'All Eyes On Me', 'JISOO All Eyes On Me', '지수 All Eyes On Me', 'JISOO ME', 'ME', '지수 FLOWER', 'JISOO 꽃']",2023-07-21T09:00:20Z,1801049,163495,,6916,PT10M29S,hd,true
43,FmEB-FqMaBg,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] PARIS ENCORE HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #PARIS #ENCORE #YG,,2023-07-20T12:00:22Z,1867411,234721,,4565,PT43S,hd,false
44,lDJrRqhhoIE,BLACKPINK,BLACKPINK - '마지막처럼 (AS IF IT'S YOUR LAST)' M/V HITS 1.3 BILLION VIEWS,#BLACKPINK #블랙핑크 #ASIFITSYOURLAST #마지막처럼 #MV #1_3BILLION #YOUTUBE #YG,,2023-07-15T05:07:06Z,3793089,412520,,5646,PT24S,hd,false
45,skcE1qZKLLo,BLACKPINK,BLACKPINK - ‘B.P.M.’ Roll #27,#BLACKPINK #블랙핑크 #BPM #BORN_PINK_MEMORIES #Roll_27 #WORLD_TOUR #BANGKOK #OSAKA #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', '지수 꽃', 'JISOO FLOWER', 'FLOWER', 'All Eyes On Me', 'JISOO All Eyes On Me', '지수 All Eyes On Me', 'JISOO ME', 'ME', '지수 FLOWER', 'JISOO 꽃']",2023-07-14T09:00:45Z,2428358,198268,,7982,PT9M40S,hd,true
46,zObNLXkdkvc,BLACKPINK,JISOO - '꽃(FLOWER)' DANCE PERFORMANCE VIDEO HITS 100 MILLION VIEWS,#JISOO #지수 #BLACKPINK #블랙핑크 #꽃 #FLOWER #DANCE_PERFORMANCE_VIDEO #안무영상 #100MILLION #YOUTUBE #YG,,2023-07-07T13:33:02Z,5025046,448730,,5173,PT25S,hd,false
47,A80kP567grU,BLACKPINK,BLACKPINK BST Hyde Park HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #BSTHydePark #HEADLINER #YG,,2023-07-07T11:00:13Z,8297678,670902,,6550,PT20S,hd,false
48,vrZPnpaT3Ts,BLACKPINK,BLACKPINK - ‘B.P.M.’ Roll #26,#BLACKPINK #블랙핑크 #BPM #BORN_PINK_MEMORIES #Roll_26 #WORLD_TOUR #MACAU #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', '지수 꽃', 'JISOO FLOWER', 'FLOWER', 'All Eyes On Me', 'JISOO All Eyes On Me', '지수 All Eyes On Me', 'JISOO ME', 'ME', '지수 FLOWER', 'JISOO 꽃']",2023-07-07T09:00:47Z,2108287,180434,,7230,PT12M57S,hd,true
49,X66KkzMJCKE,BLACKPINK,BLACKPINK - '붐바야 (BOOMBAYAH)' M/V HITS 1.6 BILLION VIEWS,#BLACKPINK #블랙핑크 #BOOMBAYAH #붐바야 #MV #1_6BILLION #YOUTUBE #YG,,2023-07-03T23:04:30Z,2407980,340807,,5062,PT23S,hd,false
50,Jw_ZLkPQMsA,BLACKPINK,BLACKPINK - ‘B.P.M.’ Roll #25,#BLACKPINK #블랙핑크 #BPM #BORN_PINK_MEMORIES #Roll_25 #WORLD_TOUR #SINGAPORE #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', '지수 꽃', 'JISOO FLOWER', 'FLOWER', 'All Eyes On Me', 'JISOO All Eyes On Me', '지수 All Eyes On Me', 'JISOO ME', 'ME', '지수 FLOWER', 'JISOO 꽃']",2023-06-30T09:00:12Z,2359263,180484,,6969,PT9M38S,hd,true
51,Hmo-BJ9VKDk,BLACKPINK,JISOO - '꽃(FLOWER)' M/V HITS 300 MILLION VIEWS,#JISOO #지수 #BLACKPINK #블랙핑크 #꽃 #FLOWER #MV #300MILLION #YOUTUBE #YG,,2023-06-27T09:26:54Z,3237261,381966,,6229,PT19S,hd,false
52,4o05ewiImmI,BLACKPINK,BLACKPINK - ‘B.P.M.’ Roll #24,#BLACKPINK #블랙핑크 #BPM #BORN_PINK_MEMORIES #Roll_24 #COACHELLA #WEEK_2 #WORLD_TOUR #MEXICOCITY #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', '지수 꽃', 'JISOO FLOWER', 'FLOWER', 'All Eyes On Me', 'JISOO All Eyes On Me', '지수 All Eyes On Me', 'JISOO ME', 'ME', '지수 FLOWER', 'JISOO 꽃']",2023-06-23T09:00:06Z,2575830,230644,,9129,PT11M51S,hd,true
53,Cwg5hqdBbLY,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] SYDNEY HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #SYDNEY #YG,,2023-06-22T12:00:08Z,1558242,210603,,2864,PT41S,hd,false
54,qyr13Idynm4,BLACKPINK,BLACKPINK - ‘B.P.M.’ Roll #23,#BLACKPINK #블랙핑크 #BPM #BORN_PINK_MEMORIES #Roll_23 #COACHELLA #WEEK_1 #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', '지수 꽃', 'JISOO FLOWER', 'FLOWER', 'All Eyes On Me', 'JISOO All Eyes On Me', '지수 All Eyes On Me', 'JISOO ME', 'ME', '지수 FLOWER', 'JISOO 꽃']",2023-06-16T09:00:15Z,3507637,241315,,8307,PT9M59S,hd,true
55,fv1JI32xV_k,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] MELBOURNE HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #MELBOURNE #YG,,2023-06-15T12:00:26Z,1993531,225378,,3455,PT41S,hd,false
56,VLpUsmBafMQ,BLACKPINK,BLACKPINK - ‘Pretty Savage’ Live at Coachella 2023,#BLACKPINK #블랙핑크 #PrettySavage #COACHELLA #CoachellaOnYouTube #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', '지수 꽃', 'JISOO FLOWER', 'FLOWER', 'All Eyes On Me', 'JISOO All Eyes On Me', '지수 All Eyes On Me', 'JISOO ME', 'ME', '지수 FLOWER', 'JISOO 꽃']",2023-06-15T04:00:02Z,39950097,762544,,14728,PT3M46S,hd,false
57,7dP07oQSiUA,BLACKPINK,BLACKPINK - ‘B.P.M.’ Roll #22,#BLACKPINK #블랙핑크 #BPM #BORN_PINK_MEMORIES #Roll_22  #BORNPINK #WORLD_TOUR #TOKYO #COACHELLA #REHEARSAL #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', '지수 꽃', 'JISOO FLOWER', 'FLOWER', 'All Eyes On Me', 'JISOO All Eyes On Me', '지수 All Eyes On Me', 'JISOO ME', 'ME', '지수 FLOWER', 'JISOO 꽃']",2023-06-09T09:00:09Z,3821537,229887,,6684,PT10M34S,hd,true
58,VlUv1lED0rE,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] OSAKA HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #OSAKA #YG,,2023-06-08T12:00:21Z,1283077,184977,,3672,PT32S,hd,false
59,tS5a17Yytqk,BLACKPINK,BLACKPINK - ‘B.P.M.’ Roll #21,#BLACKPINK #블랙핑크 #BPM #BORN_PINK_MEMORIES #Roll_21 #COACHELLA #REHEARSAL #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', '지수 꽃', 'JISOO FLOWER', 'FLOWER', 'All Eyes On Me', 'JISOO All Eyes On Me', '지수 All Eyes On Me', 'JISOO ME', 'ME', '지수 FLOWER', 'JISOO 꽃']",2023-06-02T09:00:05Z,4209646,297961,,7798,PT12M49S,hd,true
60,mFfN1tgJMQQ,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] BANGKOK ENCORE HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #BANGKOK #ENCORE #YG,,2023-05-31T12:00:38Z,1839347,225118,,3107,PT26S,hd,false
61,z9tifvQSu-g,BLACKPINK,BLACKPINK - ‘Typa Girl’ Live at Coachella 2023,#BLACKPINK #블랙핑크 #TypaGirl #Coachella #CoachellaOnYouTube #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', '지수 꽃', 'JISOO FLOWER', 'FLOWER', 'All Eyes On Me', 'JISOO All Eyes On Me', '지수 All Eyes On Me', 'JISOO ME', 'ME', '지수 FLOWER', 'JISOO 꽃']",2023-05-27T04:00:11Z,63874007,1281820,,22475,PT3M59S,hd,false
62,NpVJidAKOqc,BLACKPINK,BLACKPINK - ‘Shut Down’ Live at Coachella 2023,#BLACKPINK #블랙핑크 #ShutDown #Coachella #CoachellaOnYouTube #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', '지수 꽃', 'JISOO FLOWER', 'FLOWER', 'All Eyes On Me', 'JISOO All Eyes On Me', '지수 All Eyes On Me', 'JISOO ME', 'ME', '지수 FLOWER', 'JISOO 꽃']",2023-05-27T04:00:02Z,27333896,657165,,11627,PT3M16S,hd,false
63,TPDkc5lb2yI,BLACKPINK,BLACKPINK - ‘B.P.M.’ Roll #20,#BLACKPINK #블랙핑크 #BPM #BORN_PINK_MEMORIES #Roll_20 #BORNPINK #WORLD_TOUR #KAOHSIUNG #MANILA #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', '지수 꽃', 'JISOO FLOWER', 'FLOWER', 'All Eyes On Me', 'JISOO All Eyes On Me', '지수 All Eyes On Me', 'JISOO ME', 'ME', '지수 FLOWER', 'JISOO 꽃']",2023-05-26T09:00:30Z,3036035,239443,,6762,PT12M52S,hd,true
64,_dzZa83LL2g,BLACKPINK,BLACKPINK - 'Kill This Love' M/V HITS 1.8 BILLION VIEWS,#BLACKPINK #블랙핑크 #KILLTHISLOVE #MV #1_8BILLION #YOUTUBE #YG,,2023-05-25T23:00:14Z,3377353,350439,,4158,PT16S,hd,false
65,0QAAOZ0E34s,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] MACAU HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #MACAU #YG,,2023-05-23T12:00:00Z,1071566,184142,,1895,PT37S,hd,false
66,Pn_04ltdt00,BLACKPINK,BLACKPINK - ‘B.P.M.’ Roll #19,#BLACKPINK #블랙핑크 #BPM #BORN_PINK_MEMORIES #Roll_19 #BORNPINK #WORLD_TOUR #KUALALUMPUR #JAKARTA #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', '지수 꽃', 'JISOO FLOWER', 'FLOWER', 'All Eyes On Me', 'JISOO All Eyes On Me', '지수 All Eyes On Me', 'JISOO ME', 'ME', '지수 FLOWER', 'JISOO 꽃']",2023-05-19T09:00:30Z,3759989,299515,,9120,PT13M6S,hd,true
67,hR1gMWQS-ws,BLACKPINK,BLACKPINK - 'THE GIRLS' M/V TEASER l BLACKPINK THE GAME,"'THE GIRLS' Teaser reveal! BLACKPINK's new, exclusive O.S.T. for BLACKPINK THE GAME!
BLACKPINK THE GAME에서 만나는 블랙핑크의 O.S.T. 'THE GIRLS' 티져 대공개!

🎉 Free download
Google Play:  https://bit.ly/3m4EXAp
App Store:  https://apple.co/42WYgfL

#BPTG #BLACKPINK #블랙핑크 #블랙핑크더게임
#blackpink_the_game #bptg_in_your_area","['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', '지수 꽃', 'JISOO FLOWER', 'FLOWER', 'All Eyes On Me', 'JISOO All Eyes On Me', '지수 All Eyes On Me', 'JISOO ME', 'ME', '지수 FLOWER', 'JISOO 꽃']",2023-05-19T03:00:19Z,9076876,888274,,23745,PT23S,hd,false
68,ERl_J3b_ejI,BLACKPINK,BLACKPINK THE GAME OFFICIAL TRAILER VIDEO,"BLACKPINK THE GAME is NOW in your area 
Free Download 
Google Play: https://bit.ly/3m4EXAp
App Store: https://apple.co/42WYgfL

#BLACKPINKTHEGAME #블랙핑크더게임 #BLACKPINK #블랙핑크 #JISOO #지수 #JENNIE #제니 #ROSÉ #로제 #LISA #리사 #YG #BLINK","['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', '지수 꽃', 'JISOO FLOWER', 'FLOWER', 'All Eyes On Me', 'JISOO All Eyes On Me', '지수 All Eyes On Me', 'JISOO ME', 'ME', '지수 FLOWER', 'JISOO 꽃']",2023-05-18T07:29:01Z,3446164,425521,,12025,PT1M3S,hd,false
69,uaYKTWJHu_I,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] SINGAPORE HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #SINGAPORE #YG,,2023-05-17T12:00:45Z,1823634,235927,,3013,PT36S,hd,false
70,CriyikSOlrQ,BLACKPINK,BLACKPINK - ‘B.P.M.’ Roll #18,#BLACKPINK #블랙핑크 #BPM #BORN_PINK_MEMORIES #Roll_18 #BORNPINK #WORLD_TOUR #RIYADH #ABUDHABI #LeGalaDesPiecesJaunes #PARIS #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', '지수 꽃', 'JISOO FLOWER', 'FLOWER', 'All Eyes On Me', 'JISOO All Eyes On Me', '지수 All Eyes On Me', 'JISOO ME', 'ME', '지수 FLOWER', 'JISOO 꽃']",2023-05-12T09:00:17Z,3098785,258668,,7500,PT12M11S,hd,true
71,rkWynKFShaw,BLACKPINK,BLACKPINK - ‘B.P.M.’ Roll #17,#BLACKPINK #블랙핑크 #BPM #BORN_PINK_MEMORIES #Roll_17 #BORNPINK #WORLD_TOUR #BANGKOK #HONGKONG #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', '지수 꽃', 'JISOO FLOWER', 'FLOWER', 'All Eyes On Me', 'JISOO All Eyes On Me', '지수 All Eyes On Me', 'JISOO ME', 'ME', '지수 FLOWER', 'JISOO 꽃']",2023-05-05T09:00:38Z,2261235,216771,,6710,PT11M42S,hd,true
72,hk0Xgy03UIA,BLACKPINK,#BLACKPINK 만 남아🖤💖 #JISOO_FLOWER #지수꽃 #JISOO #지수 #JENNIE #제니 #ROSÉ #로제 #LISA #리사 #FLOWERchallenge,#JISOO_FLOWER #지수꽃 #ME #JISOO #지수 #JENNIE #제니 #ROSÉ #로제 #LISA #리사 #블랙핑크 #FLOWERchallenge,,2023-05-05T04:00:17Z,21669112,1398756,,16808,PT13S,hd,false
73,Q5fP3iLafzM,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] MEXICO CITY HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #MEXICOCITY #YG,,2023-05-04T12:00:27Z,1541417,198462,,2791,PT41S,hd,false
74,K_t30E2AjME,BLACKPINK,#JISOO and #JENNIE #JISOO_FLOWER #지수꽃 #ME #지수 #제니 #BLACKPINK #블랙핑크 #FLOWERchallenge,#JISOO_FLOWER #지수꽃 #ME #지수 #제니 #BLACKPINK #블랙핑크 #FLOWERchallenge,,2023-05-04T04:00:15Z,14074067,950256,,8583,PT21S,hd,false
75,oNTt5oh6yek,BLACKPINK,#JENNIE 가 왔단다 왔단다🌷 #JISOO_FLOWER #지수꽃 #ME #JISOO #지수 #제니 #BLACKPINK #블랙핑크 #FLOWERchallenge #젠냥이,#JISOO_FLOWER #지수꽃 #ME #JISOO #지수 #제니 #BLACKPINK #블랙핑크 #FLOWERchallenge #젠냥이,,2023-05-03T04:00:31Z,47304948,2391893,,19129,PT12S,hd,false
76,35XABEDIR7k,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] ENCORE IN NORTH AMERICA TOUR TRAILER,"MORE INFO
➡️http://blackpinklive.com/

#BLACKPINK #블랙핑크 #BORNPINK #BLACKPINK_WORLDTOUR #BLACKPINK_BORNPINK #NORTH_AMERICA #ENCORE #YG","['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', '지수 꽃', 'JISOO FLOWER', 'FLOWER', 'All Eyes On Me', 'JISOO All Eyes On Me', '지수 All Eyes On Me', 'JISOO ME', 'ME', '지수 FLOWER', 'JISOO 꽃']",2023-04-29T01:24:21Z,1167539,134470,,5994,PT1M1S,hd,false
77,MdKz1sKGFr4,BLACKPINK,BLACKPINK COACHELLA WEEK 2 HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #COACHELLA #WEEK2 #YG,,2023-04-26T12:00:25Z,7655340,708182,,5444,PT15S,hd,false
78,jba5D8chWzk,BLACKPINK,BLACKPINK COACHELLA WEEK 1 HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #COACHELLA #WEEK1 #YG #CoachellaOnYouTube,,2023-04-19T12:00:27Z,4629981,631013,,5346,PT31S,hd,false
